mix_id;audio_file;center_time;time_mmss;quality_profile;expected_quality_label;human_rating;comment;crossfade_curve;key_compatibility_camelot_distance
synth_000165;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000165.wav;250.3;04:10;clean;5;1;;s_curve;0
synth_000165;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000165.wav;505.9;08:26;train_wreck;1;2;;equal_power;4
synth_000165;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000165.wav;750.5;12:31;clean;5;1;;equal_power;0
synth_000165;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000165.wav;1013.4;16:53;clean;5;2;;equal_power;0
synth_000166;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000166.wav;259.5;04:20;abrupt;2;1;;linear;3
synth_000166;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000166.wav;486.6;08:07;clean;5;2;;linear;1
synth_000166;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000166.wav;607.3;10:07;off_phrase;2;2;;linear;5
synth_000166;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000166.wav;870.8;14:31;off_phrase;2;1;;exponential;3
synth_000166;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000166.wav;1120.1;18:40;clean;5;1;;s_curve;0
synth_000167;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000167.wav;192.3;03:12;clean;5;1;;linear;1
synth_000167;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000167.wav;418.7;06:59;clean;5;1;;linear;1
synth_000167;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000167.wav;661.6;11:02;clean;5;1;;linear;0
synth_000169;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000169.wav;234.1;03:54;clean;5;2;;s_curve;1
synth_000169;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000169.wav;479.1;07:59;train_wreck;1;2;;s_curve;5
synth_000169;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000169.wav;700.9;11:41;clean;5;1;;s_curve;1
synth_000169;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000169.wav;910.6;15:11;clean;5;2;;s_curve;1
synth_000170;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000170.wav;241.9;04:02;clean;5;2;;linear;1
synth_000170;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000170.wav;439.2;07:19;key_clash;2;2;;s_curve;3
synth_000170;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000170.wav;617.7;10:18;abrupt;2;1;;linear;1
synth_000170;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000170.wav;829.1;13:49;clean;5;2;;s_curve;1
synth_000171;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000171.wav;247.6;04:08;train_wreck;1;1;;s_curve;5
synth_000171;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000171.wav;510.2;08:30;clean;5;1;;equal_power;1
synth_000171;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000171.wav;715.6;11:56;clean;5;2;;s_curve;1
synth_000172;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000172.wav;104.6;01:45;clean;5;2;;equal_power;1
synth_000172;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000172.wav;328.6;05:29;abrupt;2;2;;linear;5
synth_000172;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000172.wav;476.4;07:56;clean;5;1;;linear;1
synth_000172;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000172.wav;721.3;12:01;clean;5;1;;linear;1
synth_000172;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000172.wav;936.7;15:37;key_clash;2;1;;equal_power;4
synth_000173;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000173.wav;242.2;04:02;train_wreck;1;1;;linear;6
synth_000173;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000173.wav;478.2;07:58;key_clash;2;1;;equal_power;3
synth_000173;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000173.wav;711.6;11:52;key_clash;2;2;;exponential;3
synth_000173;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000173.wav;971.2;16:11;abrupt;2;2;;linear;5
synth_000173;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000173.wav;1222.5;20:22;off_phrase;3;1;;linear;1
synth_000175;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000175.wav;244.6;04:05;clean;5;2;;s_curve;1
synth_000175;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000175.wav;495.8;08:16;clean;5;2;;linear;1
synth_000175;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000175.wav;749.5;12:29;off_beat;3;2;;exponential;2
synth_000175;C:\Projekte\Projekte\MixCoach\audio-engine\mixcoach-audio-engine\datasets\synthetic\v1\mixes\synth_000175.wav;987.2;16:27;clean;5;1;;equal_power;0
